840244736954900500,gl, 52.45346863, 4.96655616, "Klaver was gisteren fenomenaal. Je hoopt dat je in de toekomst zes Klavers hebt in de politiek.” https://t.co/SFgT0hWLi1
840247806849871900,gl, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink @ Stichting Noodzaak https://t.co/MhrwCkc7as
840250376406351900,sp, 52.24395364, 5.1674388, Het debat op Links: @emileroemer vs @LodewijkA Zo in eenvandaag ! #politiek #politics… https://t.co/E4BiXrUmB1
840256174645792800,pvda, 53.07579, 6.70155, Roemer tegen Asscher. Sp blijft zich afzetten. PvdA probeert bruggen te slaan. Geen goede voorbode voor samenwerking
840256174645792800,sp, 53.07579, 6.70155, Roemer tegen Asscher. Sp blijft zich afzetten. PvdA probeert bruggen te slaan. Geen goede voorbode voor samenwerking
840256587780522000,d66, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink Artikel1 en D66 @… https://t.co/MhrwCkc7as
840256587780522000,gl, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink Artikel1 en D66 @… https://t.co/MhrwCkc7as
840277209986269200,pvda, 51.88970161, 5.40579851, #Eenvandaag #TVDebat #Asscher Wat een guts had hij tijdens deze debat.
840310297588035600,pvda, 51.8327679, 4.35587504, @Petrabhd de@PvdA  is niet helemaal mijn club gelukkig wel links @EricvantZelfde2 komt zelf uit t onderwijs en draagt dat vast n warm ❤ toe
840328922172670000,pvv, 53.25882, 6.299257, . @thierrybtaudet is gewoon de @pvv in een semi-chique #elitair jasje. #penj
840329060408528900,pvv, 53.25882, 6.299257, . @thierrybaudet is gewoon de @pvv in een semi-chique #elitair jasje. #penj
840335767864004600,pvda, 51.65435363, 5.29582217, Dit. Aboutaleb vs. Asscher. Dag vs. nacht… #PenJ https://t.co/EpqwjGpOPU
840472265586294800,cu, 52.36792726, 4.85509803, Quas G powerrrrr . Wouw! #gospel #rap #CUinactie christenunie @quasg @ Maranatha Ministries… https://t.co/xGuHdbFefJ
840499540495016000,cda, 52.0333, 5.66667, CDA cdavandaag #verkiezingen #election #dutchelections #cda #sybrandbuma #dutch #ede… https://t.co/wkcOrNFHe5
840526360510640100,gl, 52.0914176, 5.1196125, Flyeren #stadhuisbrug @GroenLinks030 @groenlinks met @lindavoortman #tijdvoorverandering #nietschreeuwenmaarpraten… https://t.co/Ow96TIComX
840532314484592600,d66, 51.36728, 5.21670333, Ook Bladel kleurt groen. @D66  @D66DeKempen. Flyeren voor de eigen voordeur. https://t.co/Pb6YpRwO8V
840543767459434500,pvda, 51.45145347, 5.47180157, Mooie campagnedag op de Woenselsemarkt. #pvda vrijwilligers  op de markt en in de buurt #TK17… https://t.co/ZFEiwPJXRX
840564236451369000,cu, 52.39398971, 4.88725586, MWNL -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid… https://t.co/boK7w2Zgc1
840566182096830500,d66, 52.357611, 4.881619, Women's March met de liefste @meltemd66 én zelfgemaakt bordjes ❤ #womensmarch @ Museumplein https://t.co/4wbuCBfCZR
840577826176692200,vvd, 51.44861, 5.45762, Zo meteen #DebatZuiden met Mark Rutte (VVD)  Jesse Klaver (GroenLinks)  Alexander Pechtold… https://t.co/rUusi92YwS
840577826176692200,d66, 51.44861, 5.45762, Zo meteen #DebatZuiden met Mark Rutte (VVD)  Jesse Klaver (GroenLinks)  Alexander Pechtold… https://t.co/rUusi92YwS
840577826176692200,gl, 51.44861, 5.45762, Zo meteen #DebatZuiden met Mark Rutte (VVD)  Jesse Klaver (GroenLinks)  Alexander Pechtold… https://t.co/rUusi92YwS
840592014391574500,pvda, 52.6425, 5.05944444, Iets met verkiezingen volgende week. @PvdA @pvdahoorn #tweedekamer @ Hoorn https://t.co/1YOAHr0Suh
840602055274303500,sp, 52.3612998, 4.8767679, A1 13102 Rit 29829 Amsterdam Roemer Visscherstraat https://t.co/NOFQnD1Hdo #p2000
840617842403868700,vvd, 51.18918919, 4.16850271, De "mooie" toekomst voor Nederland van @markrutte . https://t.co/gTbUHyuT4W #nieuwsuur
840621437119541200,sgp, 52.3395753, 4.8732716, A1 13161 Rit 29847 Amsterdam Zuidplein 1077XV 10 Metro Amsterdam Zuid https://t.co/brIXJSgpUr #p2000
840629076469665800,vvd, 52.12621521, 5.19536269, Wet dba moet van tafel stuur bericht naar @VVD als je eens bent https://t.co/TKTgQPgKt6
